Temperature,Fuel_Price,CPI,Unemployment,Size,Type,year,month,day,Date,Avg_Weekly_Sales,predict,Date_index
0.4022504892367906,0.05010020040080154,0.8371019485029647,0.4260111175004792,0.04391410956605518,0.0,0.0,0.0,0.0,2010-02-05,8944.394615384617,9027.497493267181,2010-02-05
0.4022504892367906,0.05010020040080154,0.8371019485029647,0.4260111175004792,0.9140879148240568,0.0,0.0,0.0,0.0,2010-02-05,20126.740410958904,19445.526709926726,2010-02-05
0.3570450097847358,0.054108216432865675,0.6258618580445687,0.4921410772474602,0.9100661986392202,0.0,0.0,0.0,0.0,2010-02-05,15105.78041666666,16160.099731926557,2010-02-05
0.5915851272015655,0.24549098196392793,0.003736967074716935,0.5976614912785125,0.02606266948854377,0.0,0.0,0.0,0.0,2010-02-05,6864.83575,8037.9401376275255,2010-02-05
0.36692759295499017,0.0631262525050098,0.003736967074716935,0.5407322215832855,0.6670690187120765,0.0,0.0,0.0,0.0,2010-02-05,12922.012972972974,13393.768200186409,2010-02-05
0.2862035225048924,0.15631262525050094,0.09181150884147815,0.5159095265478244,0.3724336525085658,0.0,0.0,0.0,0.0,2010-02-05,18367.365671641783,15872.785376879561,2010-02-05
0.46996086105675144,0.036573146292585124,0.8282094941145437,0.44805443741613954,0.027253487201415988,0.0,0.0,0.0,0.0,2010-02-05,12303.861578947368,11062.644293459385,2010-02-05
0.46996086105675144,0.05010020040080154,0.8282094941145437,0.44805443741613954,0.027253487201415988,0.0,0.0,0.0,0.0,2010-02-05,10938.91285714286,11021.321547183497,2010-02-05
0.5042074363992172,0.24549098196392793,0.003736967074716935,0.9676059037761164,0.02606266948854377,0.0,0.0,0.0,0.0,2010-02-05,7029.336078431372,8035.94576964912,2010-02-05
0.4536203522504892,0.05010020040080154,0.8282094941145437,0.44805443741613954,0.8077749571034982,0.0,0.0,0.0,0.0,2010-02-05,18097.011764705887,18938.395199496477,2010-02-05
0.16183953033268103,0.1583166332665329,0.05400778533250428,0.1929269695227142,0.650662798313369,0.0,0.0,0.0,0.0,2010-02-05,14520.924637681162,14259.742369524234,2010-02-05
0.3163405088062622,0.054108216432865675,0.6258618580445687,0.35096798926586165,0.873876165783477,0.0,0.0,0.0,0.0,2010-02-05,15303.284225352112,16990.983587367587,2010-02-05
0.5518590998043053,0.24549098196392793,0.003736967074716935,0.5641173087981599,0.02606266948854377,0.0,0.0,0.0,0.0,2010-02-05,11812.695869565216,8230.966344167158,2010-02-05
0.4830724070450098,0.05010020040080154,0.7611068731118018,0.5407322215832855,0.03348904177063766,0.0,0.0,0.0,0.0,2010-02-05,13479.776666666665,13802.309694276117,2010-02-05
0.3286692759295499,0.09719438877755504,0.003736967074716935,0.4063638106191298,0.027253487201415988,0.0,0.0,0.0,0.0,2010-02-05,5856.061458333334,6443.044556483778,2010-02-05
0.2873776908023483,0.15631262525050094,0.5516244736416125,0.49003258577726666,0.4511358777138465,0.0,0.0,0.0,0.0,2010-02-05,13293.87328358209,12309.717571987068,2010-02-05
0.3969667318982387,0.038076152304609145,0.8419410339432805,0.40511788384128805,0.6302673385765398,0.0,0.0,0.0,0.0,2010-02-12,22804.96444444444,21601.590358898375,2010-02-12
0.3967710371819961,0.038076152304609145,0.8385390337528427,0.4260111175004792,0.9062772331891722,0.0,0.0,0.0,0.0,2010-02-12,29691.7986111111,26570.25824395969,2010-02-12
0.48913894324853224,0.038076152304609145,0.8748822329690658,0.33438757906843014,0.013624037196815098,0.0,0.0,0.0,0.0,2010-02-12,6573.89,6489.008484346315,2010-02-12
0.30234833659491195,0.050601202404809476,0.004272642068958499,0.45466743339083754,0.9255251776754156,0.0,0.0,0.0,0.0,2010-02-12,29177.43186666667,26244.82612355849,2010-02-12
0.40968688845401174,0.038076152304609145,0.8474595333469921,0.2575234809277362,0.0,0.0,0.0,0.0,0.0,2010-02-12,4797.31846153846,4683.384402497531,2010-02-12
0.41712328767123286,0.038076152304609145,0.8570432452703396,0.32394096223883456,0.9073489691307572,0.0,0.0,0.0,0.0,2010-02-12,22003.88849315068,22606.462572648703,2010-02-12
0.27358121330724067,0.05010020040080154,0.6266780691140859,0.4921410772474602,0.1939842054268811,0.0,0.0,0.0,0.0,2010-02-12,7487.213142857145,7770.7336964755195,2010-02-12
0.3463796477495108,0.038076152304609145,0.87534311910062,0.23193406172129577,0.6506357342744402,0.0,0.0,0.0,0.0,2010-02-12,14011.287323943658,13135.965317224207,2010-02-12
0.3829745596868884,0.038076152304609145,0.8771641794237315,0.24305156220049834,0.4923381705792245,0.0,0.0,0.0,0.0,2010-02-12,8772.658412698414,8803.342164304273,2010-02-12
0.5090019569471624,0.17835671342685355,0.004272642068958499,0.5641173087981599,0.49601346706577104,0.0,0.0,0.0,0.0,2010-02-12,29405.79081081081,27389.270248803845,2010-02-12
0.4899217221135029,0.038076152304609145,0.8748822329690658,0.33438757906843014,0.9343805312129563,0.0,0.0,0.0,0.0,2010-02-12,22495.48685714286,21029.31703874178,2010-02-12
0.48855185909980425,0.23747494989979967,0.004272642068958499,0.9676059037761164,0.41875104873150854,0.0,0.0,0.0,0.0,2010-02-12,16439.16661764705,16159.293030033139,2010-02-12
0.3446183953033268,0.09969939879759515,0.004272642068958499,0.42524439332949976,1.0,0.0,0.0,0.0,0.0,2010-02-12,26722.80868421052,26651.561381077594,2010-02-12
0.29148727984344425,0.15080160320641278,0.5527229070769271,0.49003258577726666,0.8986505870190045,0.0,0.0,0.0,0.0,2010-02-12,23669.70611111111,30002.456933020505,2010-02-12
0.23542074363992171,0.2344689378757514,0.0545880995801169,0.4285029710561625,0.48099292546022404,0.0,0.0,0.0,0.0,2010-02-12,9611.930985915496,10791.55377757939,2010-02-12
0.22436399217221134,0.05010020040080154,0.6266780691140859,0.3028560475368986,0.12082469539424184,0.0,0.0,0.0,0.0,2010-02-12,7152.18606060606,7714.19784066266,2010-02-12
0.19980430528375734,0.09969939879759515,0.004272642068958499,0.2557983515430324,0.3156370604123477,0.0,0.0,0.0,0.0,2010-02-12,12027.884428571428,12354.652858551355,2010-02-12
0.2785714285714286,0.1497995991983967,0.0545880995801169,0.5101590952654782,0.46429982624887006,0.0,0.0,0.0,0.0,2010-02-12,17468.833823529414,16028.798393894696,2010-02-12
0.24735812133072405,0.2344689378757514,0.0545880995801169,0.4285029710561625,0.9144613985612757,0.0,0.0,0.0,0.0,2010-02-12,21340.971527777776,19663.661212701947,2010-02-12
0.2365949119373777,0.15080160320641278,0.7741689328691379,0.41288096607245534,0.9140446123617705,0.0,0.0,0.0,0.0,2010-02-12,29705.74507042253,26789.403482299924,2010-02-12
0.3897260273972603,0.038076152304609145,0.8385390337528427,0.4260111175004792,0.569925357380634,0.0,0.0,0.0,0.0,2010-02-12,12079.42447761194,11222.068982234827,2010-02-12
0.29549902152641877,0.1497995991983967,0.09239317824987925,0.4220816561242093,0.45836738891565226,0.0,0.0,0.0,0.0,2010-02-12,14819.873188405798,15537.568350517367,2010-02-12
0.20362035225048924,0.1497995991983967,0.0545880995801169,0.1929269695227142,0.43117344259987983,0.0,0.0,0.0,0.0,2010-02-12,19727.02971428572,19704.674675269354,2010-02-12
0.273972602739726,0.2344689378757514,0.0545880995801169,0.4262027985432241,0.9144613985612757,0.0,0.0,0.0,0.0,2010-02-12,19109.555405405405,19691.345770103802,2010-02-12
0.21232876712328766,0.15080160320641278,0.7741689328691379,0.41288096607245534,0.5046468954840944,0.0,0.0,0.0,0.0,2010-02-12,8454.551014492756,10956.706886332846,2010-02-12
0.19765166340508805,0.1497995991983967,0.0545880995801169,0.4417289630055587,0.6367518823039076,0.0,0.0,0.0,0.0,2010-02-12,14936.530735294116,14392.309950096265,2010-02-12
0.31183953033268097,0.2344689378757514,0.09239317824987925,0.4176729921410773,0.9164370734030864,0.0,0.0,0.0,0.0,2010-02-12,24241.148888888896,23646.364374766225,2010-02-12
0.48855185909980425,0.23747494989979967,0.004272642068958499,0.9676059037761164,0.9279014002933743,0.0,0.0,0.0,0.0,2010-02-12,21652.34013888889,21180.937174421968,2010-02-12
0.29549902152641877,0.1497995991983967,0.0545880995801169,0.5927736246885182,0.3180728239159499,0.0,0.0,0.0,0.0,2010-02-12,7905.566417910447,8174.105549900925,2010-02-12
0.3897260273972603,0.038076152304609145,0.8385390337528427,0.4260111175004792,0.04391410956605518,0.0,0.0,0.0,0.0,2010-02-12,10150.501428571428,9027.497493267181,2010-02-12
0.3897260273972603,0.038076152304609145,0.8385390337528427,0.4260111175004792,0.9140879148240568,0.0,0.0,0.0,0.0,2010-02-12,21745.73563380281,19445.526709926726,2010-02-12
0.29500978473581213,0.05010020040080154,0.6266780691140859,0.4921410772474602,0.9100661986392202,0.0,0.0,0.0,0.0,2010-02-12,15824.874929577469,16244.806085576283,2010-02-12
0.5629158512720156,0.17835671342685355,0.004272642068958499,0.5976614912785125,0.02606266948854377,0.0,0.0,0.0,0.0,2010-02-12,7372.070750000001,8012.51558946896,2010-02-12
0.37367906066536205,0.050601202404809476,0.004272642068958499,0.5407322215832855,0.6670690187120765,0.0,0.0,0.0,0.0,2010-02-12,14008.605492957744,13378.58781627112,2010-02-12
0.31183953033268097,0.15080160320641278,0.09239317824987925,0.5159095265478244,0.3724336525085658,0.0,0.0,0.0,0.0,2010-02-12,17445.004626865677,15860.380366572364,2010-02-12
0.47133072407045007,0.03356713426853708,0.8296333964472535,0.44805443741613954,0.027253487201415988,0.0,0.0,0.0,0.0,2010-02-12,12690.91081081081,11022.833041000631,2010-02-12
0.47133072407045007,0.038076152304609145,0.8296333964472535,0.44805443741613954,0.027253487201415988,0.0,0.0,0.0,0.0,2010-02-12,11038.597916666666,10991.321763348598,2010-02-12
0.48855185909980425,0.23747494989979967,0.004272642068958499,0.9676059037761164,0.02606266948854377,0.0,0.0,0.0,0.0,2010-02-12,6844.298000000001,8023.418487446541,2010-02-12
0.45636007827788644,0.038076152304609145,0.8296333964472535,0.44805443741613954,0.8077749571034982,0.0,0.0,0.0,0.0,2010-02-12,17834.21225352113,18972.332148496364,2010-02-12
0.22407045009784735,0.1497995991983967,0.0545880995801169,0.1929269695227142,0.650662798313369,0.0,0.0,0.0,0.0,2010-02-12,13647.689857142856,13951.035406834659,2010-02-12
0.2455968688845401,0.05010020040080154,0.6266780691140859,0.35096798926586165,0.873876165783477,0.0,0.0,0.0,0.0,2010-02-12,15150.089295774646,16975.938762991416,2010-02-12
0.5090019569471624,0.17835671342685355,0.004272642068958499,0.5641173087981599,0.02606266948854377,0.0,0.0,0.0,0.0,2010-02-12,12249.148085106384,8203.547428030188,2010-02-12
0.4897260273972603,0.038076152304609145,0.7624592919484741,0.5407322215832855,0.03348904177063766,0.0,0.0,0.0,0.0,2010-02-12,14846.065000000002,13808.251717795934,2010-02-12
0.3446183953033268,0.09969939879759515,0.004272642068958499,0.4063638106191298,0.027253487201415988,0.0,0.0,0.0,0.0,2010-02-12,5976.190208333334,6443.044556483778,2010-02-12
0.29148727984344425,0.15080160320641278,0.5527229070769271,0.49003258577726666,0.4511358777138465,0.0,0.0,0.0,0.0,2010-02-12,9661.597647058825,12302.384746770002,2010-02-12
0.41086105675146767,0.021042084168336528,0.8424053381244385,0.40511788384128805,0.6302673385765398,0.0,0.0,0.0,0.0,2010-02-19,22081.75575342465,21601.590358898375,2010-02-19
0.4085127201565557,0.021042084168336528,0.839005254532665,0.4260111175004792,0.9062772331891722,0.0,0.0,0.0,0.0,2010-02-19,29102.075890410964,26570.25824395969,2010-02-19
0.48072407045009785,0.021042084168336528,0.8753279751046743,0.33438757906843014,0.013624037196815098,0.0,0.0,0.0,0.0,2010-02-19,6486.802923076922,6492.788491041331,2010-02-19
0.37681017612524464,0.03406813627254501,0.004569448969719447,0.45466743339083754,0.9255251776754156,0.0,0.0,0.0,0.0,2010-02-19,28080.27753424656,26152.984698889002,2010-02-19
0.4227005870841487,0.021042084168336528,0.8479207278739991,0.2575234809277362,0.0,0.0,0.0,0.0,0.0,2010-02-19,4668.424153846156,4680.074419922676,2010-02-19
0.44657534246575337,0.021042084168336528,0.8574990389231316,0.32394096223883456,0.9073489691307572,0.0,0.0,0.0,0.0,2010-02-19,21765.80652777778,22606.462572648703,2010-02-19
0.2870841487279843,0.03907815631262501,0.6273682749414418,0.4921410772474602,0.1939842054268811,0.0,0.0,0.0,0.0,2010-02-19,7137.472394366196,7794.760973590628,2010-02-19
0.40273972602739727,0.021042084168336528,0.8757886012746767,0.23193406172129577,0.6506357342744402,0.0,0.0,0.0,0.0,2010-02-19,13770.862428571432,13095.534961415617,2010-02-19
0.4414872798434442,0.021042084168336528,0.8776086355898385,0.24305156220049834,0.4923381705792245,0.0,0.0,0.0,0.0,2010-02-19,7866.583076923077,8797.45677239033,2010-02-19
0.5898238747553816,0.22194388777555107,0.004569448969719447,0.5641173087981599,0.49601346706577104,0.0,0.0,0.0,0.0,2010-02-19,28179.10106666665,27137.584324949043,2010-02-19
0.4927592954990215,0.021042084168336528,0.8753279751046743,0.33438757906843014,0.9343805312129563,0.0,0.0,0.0,0.0,2010-02-19,21173.22112676056,21029.31703874178,2010-02-19
0.5566536203522504,0.22194388777555107,0.004569448969719447,0.9676059037761164,0.41875104873150854,0.0,0.0,0.0,0.0,2010-02-19,15428.473943661971,14752.35276852824,2010-02-19
0.3694716242661448,0.09118236472945873,0.004569448969719447,0.42524439332949976,1.0,0.0,0.0,0.0,0.0,2010-02-19,26270.328533333333,26975.84231856277,2010-02-19
0.32612524461839526,0.13677354709418843,0.5532414918231496,0.49003258577726666,0.8986505870190045,0.0,0.0,0.0,0.0,2010-02-19,30618.84305555556,29877.926465762015,2010-02-19
0.2896281800391389,0.2189378757515028,0.05508614934064826,0.4285029710561625,0.48099292546022404,0.0,0.0,0.0,0.0,2010-02-19,9577.373188405798,9727.354816711742,2010-02-19
0.22690802348336594,0.03907815631262501,0.6273682749414418,0.3028560475368986,0.12082469539424184,0.0,0.0,0.0,0.0,2010-02-19,7341.6984375,7736.274795595318,2010-02-19
0.26536203522504886,0.09118236472945873,0.004569448969719447,0.2557983515430324,0.3156370604123477,0.0,0.0,0.0,0.0,2010-02-19,11277.661971830985,12293.969538302594,2010-02-19
0.3226027397260274,0.1377755511022043,0.05508614934064826,0.5101590952654782,0.46429982624887006,0.0,0.0,0.0,0.0,2010-02-19,16438.048857142854,15848.991609848514,2010-02-19
0.299706457925636,0.2189378757515028,0.05508614934064826,0.4285029710561625,0.9144613985612757,0.0,0.0,0.0,0.0,2010-02-19,20213.0148,19624.802159431787,2010-02-19
0.26898238747553815,0.13677354709418843,0.7746271096675619,0.41288096607245534,0.9140446123617705,0.0,0.0,0.0,0.0,2010-02-19,29610.27068493151,25751.224486808198,2010-02-19
0.40909980430528375,0.021042084168336528,0.839005254532665,0.4260111175004792,0.569925357380634,0.0,0.0,0.0,0.0,2010-02-19,12944.52611940298,11222.068982234827,2010-02-19
0.33287671232876714,0.1377755511022043,0.09293159025376574,0.4220816561242093,0.45836738891565226,0.0,0.0,0.0,0.0,2010-02-19,14120.965857142848,15537.568350517367,2010-02-19
0.2814090019569471,0.1377755511022043,0.05508614934064826,0.1929269695227142,0.43117344259987983,0.0,0.0,0.0,0.0,2010-02-19,18585.747042253515,19957.158449256563,2010-02-19
0.323972602739726,0.2189378757515028,0.05508614934064826,0.4262027985432241,0.9144613985612757,0.0,0.0,0.0,0.0,2010-02-19,19241.145694444444,19605.20532846861,2010-02-19
0.2565557729941291,0.13677354709418843,0.7746271096675619,0.41288096607245534,0.5046468954840944,0.0,0.0,0.0,0.0,2010-02-19,9800.879275362318,10950.536654976406,2010-02-19
0.24148727984344423,0.1377755511022043,0.05508614934064826,0.4417289630055587,0.6367518823039076,0.0,0.0,0.0,0.0,2010-02-19,14276.407857142858,14389.842971740858,2010-02-19
0.33757338551859095,0.2189378757515028,0.09293159025376574,0.4176729921410773,0.9164370734030864,0.0,0.0,0.0,0.0,2010-02-19,27395.356760563383,23644.124642362007,2010-02-19
0.5566536203522504,0.22194388777555107,0.004569448969719447,0.9676059037761164,0.9279014002933743,0.0,0.0,0.0,0.0,2010-02-19,20712.505833333336,19998.53456261418,2010-02-19
0.33287671232876714,0.1377755511022043,0.05508614934064826,0.5927736246885182,0.3180728239159499,0.0,0.0,0.0,0.0,2010-02-19,8095.508507462686,8149.306228251134,2010-02-19
0.40909980430528375,0.021042084168336528,0.839005254532665,0.4260111175004792,0.04391410956605518,0.0,0.0,0.0,0.0,2010-02-19,9459.454285714288,9027.497493267181,2010-02-19
0.40909980430528375,0.021042084168336528,0.839005254532665,0.4260111175004792,0.9140879148240568,0.0,0.0,0.0,0.0,2010-02-19,20751.926056338027,19449.722783140154,2010-02-19
0.3054794520547945,0.03907815631262501,0.6273682749414418,0.4921410772474602,0.9100661986392202,0.0,0.0,0.0,0.0,2010-02-19,15035.542499999994,15981.933346952563,2010-02-19
0.6283757338551859,0.22194388777555107,0.004569448969719447,0.5976614912785125,0.02606266948854377,0.0,0.0,0.0,0.0,2010-02-19,6903.507674418605,8019.569374425785,2010-02-19
0.39549902152641875,0.03406813627254501,0.004569448969719447,0.5407322215832855,0.6670690187120765,0.0,0.0,0.0,0.0,2010-02-19,13296.798243243242,13334.026758812377,2010-02-19
0.33757338551859095,0.13677354709418843,0.09293159025376574,0.5159095265478244,0.3724336525085658,0.0,0.0,0.0,0.0,2010-02-19,18965.05432835821,15765.35334591179,2010-02-19
0.46692759295499014,0.0,0.8301086575630148,0.44805443741613954,0.027253487201415988,0.0,0.0,0.0,0.0,2010-02-19,12375.81657894737,11009.751283887672,2010-02-19
0.46692759295499014,0.021042084168336528,0.8301086575630148,0.44805443741613954,0.027253487201415988,0.0,0.0,0.0,0.0,2010-02-19,10632.968749999998,11009.751283887672,2010-02-19
0.5566536203522504,0.22194388777555107,0.004569448969719447,0.9676059037761164,0.02606266948854377,0.0,0.0,0.0,0.0,2010-02-19,6544.7584,8019.569374425785,2010-02-19
0.450293542074364,0.021042084168336528,0.8301086575630148,0.44805443741613954,0.8077749571034982,0.0,0.0,0.0,0.0,2010-02-19,17834.666231884064,19178.614289444147,2010-02-19
0.2925636007827789,0.1377755511022043,0.05508614934064826,0.1929269695227142,0.650662798313369,0.0,0.0,0.0,0.0,2010-02-19,13089.845714285711,13761.92394553428,2010-02-19
0.25626223091976513,0.03907815631262501,0.6273682749414418,0.35096798926586165,0.873876165783477,0.0,0.0,0.0,0.0,2010-02-19,15029.067714285711,16975.938762991416,2010-02-19
0.5898238747553816,0.22194388777555107,0.004569448969719447,0.5641173087981599,0.02606266948854377,0.0,0.0,0.0,0.0,2010-02-19,10383.568775510204,8212.595580965419,2010-02-19
0.4973581213307241,0.021042084168336528,0.7629227035620234,0.5407322215832855,0.03348904177063766,0.0,0.0,0.0,0.0,2010-02-19,13729.115625,13797.07584569754,2010-02-19
0.3694716242661448,0.09118236472945873,0.004569448969719447,0.4063638106191298,0.027253487201415988,0.0,0.0,0.0,0.0,2010-02-19,5582.422916666666,6442.347348089866,2010-02-19
0.32612524461839526,0.13677354709418843,0.5532414918231496,0.49003258577726666,0.4511358777138465,0.0,0.0,0.0,0.0,2010-02-19,12192.232463768116,12302.384746770002,2010-02-19
0.4764187866927593,0.04458917835671339,0.8427068144486607,0.40511788384128805,0.6302673385765398,0.0,0.0,0.0,0.0,2010-02-26,19579.549861111114,21492.142486851386,2010-02-26
0.4712328767123288,0.04458917835671339,0.839309664567478,0.4260111175004792,0.9062772331891722,0.0,0.0,0.0,0.0,2010-02-26,25549.27767123288,26589.914655581484,2010-02-26
0.5294520547945205,0.04458917835671339,0.8756010424746847,0.33438757906843014,0.013624037196815098,0.0,0.0,0.0,0.0,2010-02-26,6463.569206349206,6485.836893049775,2010-02-26
0.42485322896281796,0.05911823647294567,0.004826445180531547,0.45466743339083754,0.9255251776754156,0.0,0.0,0.0,0.0,2010-02-26,26023.362702702703,25567.195628985923,2010-02-26
0.4771037181996086,0.04458917835671339,0.8482174448260862,0.2575234809277362,0.0,0.0,0.0,0.0,0.0,2010-02-26,4158.178923076923,4677.308883957569,2010-02-26
0.48101761252446185,0.04458917835671339,0.8577874914701473,0.32394096223883456,0.9073489691307572,0.0,0.0,0.0,0.0,2010-02-26,19629.496027397265,22591.81581652985,2010-02-26
0.26389432485322895,0.05711422845691372,0.6280374782476925,0.4921410772474602,0.1939842054268811,0.0,0.0,0.0,0.0,2010-02-26,6987.087887323945,7792.810651408178,2010-02-26
0.3910958904109589,0.04458917835671339,0.8760612712890077,0.23193406172129577,0.6506357342744402,0.0,0.0,0.0,0.0,2010-02-26,12283.943623188405,13123.132646553397,2010-02-26
0.4490215264187867,0.04458917835671339,0.8778797349619429,0.24305156220049834,0.4923381705792245,0.0,0.0,0.0,0.0,2010-02-26,7402.70734375,8799.293605966623,2010-02-26
0.5364970645792564,0.17685370741482975,0.004826445180531547,0.5641173087981599,0.49601346706577104,0.0,0.0,0.0,0.0,2010-02-26,26404.93368421053,27263.3929663415,2010-02-26
0.536692759295499,0.04458917835671339,0.8756010424746847,0.33438757906843014,0.9343805312129563,0.0,0.0,0.0,0.0,2010-02-26,18822.600704225355,21013.1884120513,2010-02-26
0.5116438356164382,0.17685370741482975,0.004826445180531547,0.9676059037761164,0.41875104873150854,0.0,0.0,0.0,0.0,2010-02-26,15420.840735294114,16082.09526033407,2010-02-26
0.31350293542074364,0.09769539078156297,0.004826445180531547,0.42524439332949976,1.0,0.0,0.0,0.0,0.0,2010-02-26,24565.544864864867,26573.843428430777,2010-02-26
0.361545988258317,0.1412825651302605,0.55366343512119,0.49003258577726666,0.8986505870190045,0.0,0.0,0.0,0.0,2010-02-26,29105.439305555552,29777.21428557615,2010-02-26
0.312426614481409,0.21943887775551096,0.055570488353333,0.4285029710561625,0.48099292546022404,0.0,0.0,0.0,0.0,2010-02-26,7956.101408450703,9616.93694649712,2010-02-26
0.1974559686888454,0.05711422845691372,0.6280374782476925,0.3028560475368986,0.12082469539424184,0.0,0.0,0.0,0.0,2010-02-26,6925.65890625,7736.274795595318,2010-02-26
0.17318982387475537,0.09769539078156297,0.004826445180531547,0.2557983515430324,0.3156370604123477,0.0,0.0,0.0,0.0,2010-02-26,10863.03695652174,12351.86397031846,2010-02-26
0.3667318982387476,0.14078156312625256,0.055570488353333,0.5101590952654782,0.46429982624887006,0.0,0.0,0.0,0.0,2010-02-26,15480.542753623196,15839.91191541015,2010-02-26
